npoin  nele  nsec npfix  nlod
  392   759     4    16   392
  sec               E              po               A               J              Iy              Iz           theta
  sec           alpha           gamma             gkX             gkY             gkZ
    1   2.5500000e+06   2.0000000e-01   6.0000000e-01   0.0000000e+00   1.8000000e-02   5.0000000e-02   0.0000000e+00
    1   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    2   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    2   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    3   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    3   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    4   1.0000000e+00   2.0000000e-01   1.0000000e-03   0.0000000e+00   1.0000000e-03   1.0000000e-03   0.0000000e+00
    4   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
 node               x               y               z              fx              fy              fz              mx              my              mz          deltaT
  137   6.0000000e+00  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  138   6.0000000e+00  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  139   6.0000000e+00  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  140   6.0000000e+00  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  141   6.0000000e+00  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  142   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  143   6.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  144   6.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  145   6.0000000e+00   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1446000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  146   6.0000000e+00   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  147   6.0000000e+00   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  148   6.0000000e+00   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1446000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  149   6.0000000e+00   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  150   6.0000000e+00   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  151   6.0000000e+00   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  152   6.0000000e+00   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  153   6.0000000e+00   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  154   6.0000000e+00   1.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  155   7.0000000e+00  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  156   7.0000000e+00  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  157   7.0000000e+00  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  158   7.0000000e+00  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  159   7.0000000e+00  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  160   7.0000000e+00  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  161   7.0000000e+00  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  162   7.0000000e+00  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  163   7.0000000e+00  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  164   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  165   7.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  166   7.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  167   7.0000000e+00   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  168   7.0000000e+00   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  169   7.0000000e+00   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  170   7.0000000e+00   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  171   7.0000000e+00   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  172   7.0000000e+00   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  173   7.0000000e+00   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  174   7.0000000e+00   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  175   7.0000000e+00   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  176   7.0000000e+00   1.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  177   8.0000000e+00  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  178   8.0000000e+00  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  179   8.0000000e+00  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  180   8.0000000e+00  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  181   8.0000000e+00  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  182   8.0000000e+00  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  183   8.0000000e+00  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  184   8.0000000e+00  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  185   8.0000000e+00  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  186   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  187   8.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  188   8.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  189   8.0000000e+00   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  190   8.0000000e+00   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  191   8.0000000e+00   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  192   8.0000000e+00   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  193   8.0000000e+00   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  194   8.0000000e+00   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  195   8.0000000e+00   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  196   8.0000000e+00   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  197   8.0000000e+00   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  198   8.0000000e+00   1.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  199   9.0000000e+00  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  200   9.0000000e+00  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  201   9.0000000e+00  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  202   9.0000000e+00  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  203   9.0000000e+00  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  204   9.0000000e+00  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  205   9.0000000e+00  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  206   9.0000000e+00  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  207   9.0000000e+00  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  208   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  209   9.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  210   9.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  211   9.0000000e+00   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  212   9.0000000e+00   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  213   9.0000000e+00   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  214   9.0000000e+00   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  215   9.0000000e+00   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  216   9.0000000e+00   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  217   9.0000000e+00   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  218   9.0000000e+00   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  219   9.0000000e+00   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  220   9.0000000e+00   1.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  221   1.0000000e+01  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  222   1.0000000e+01  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  223   1.0000000e+01  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  224   1.0000000e+01  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  225   1.0000000e+01  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  226   1.0000000e+01  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  227   1.0000000e+01  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  228   1.0000000e+01  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  229   1.0000000e+01  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  230   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  231   1.0000000e+01   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  232   1.0000000e+01   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  233   1.0000000e+01   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  234   1.0000000e+01   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  235   1.0000000e+01   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  236   1.0000000e+01   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  237   1.0000000e+01   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  238   1.0000000e+01   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  239   1.0000000e+01   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  240   1.0000000e+01   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  241   1.0000000e+01   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  242   1.0000000e+01   1.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  243   1.1000000e+01  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  244   1.1000000e+01  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  245   1.1000000e+01  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  246   1.1000000e+01  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  247   1.1000000e+01  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  248   1.1000000e+01  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  249   1.1000000e+01  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  250   1.1000000e+01  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  251   1.1000000e+01  -1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  252   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  253   1.1000000e+01   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6071000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  254   1.1000000e+01   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  255   1.1000000e+01   3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  256   1.1000000e+01   4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  257   1.1000000e+01   5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2857000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  258   1.1000000e+01   6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  259   1.1000000e+01   7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  260   1.1000000e+01   8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  261   1.1000000e+01   9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6430000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  262   1.1000000e+01   1.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  263   1.1000000e+01   1.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.4290000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  264   1.2000000e+01  -9.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  265   1.2000000e+01  -8.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  266   1.2000000e+01  -7.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  267   1.2000000e+01  -6.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2500000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  268   1.2000000e+01  -5.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  269   1.2000000e+01  -4.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  270   1.2000000e+01  -3.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  271   1.2000000e+01  -2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9286000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
